Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
Medium,75700,Wibu-Systems WibuKey Runtime for Windows ActiveX控件缓冲区溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,69299,Microsoft Windows Vista联络小工具远程代码执行漏洞,Microsoft,CVE-2007-3032,CNNVD-200708-216,NA,2019-04-28,2019-04-28,
Medium,53170,Oracle Java Software升级缺陷漏洞,NA,NA,NA,NA,2019-04-28,2019-04-28,
Medium,53690,AWStats 6.5 远程命令注入漏洞,Awstats,CVE-2006-2237,CNNVD-200605-116,NA,2019-04-28,2019-04-28,
Medium,52841,RealNetworks Helix Server SNMP Master Agent TCP连接拒绝服务漏洞,Realnetworks,CVE-2012-1923,CNNVD-201204-139,NA,2019-04-28,2019-04-28,
Medium,50350,恶意软件：Mstream,NA,NA,NA,NA,2019-04-28,2019-04-28,
Medium,59890,BlueCoat Systems WinProxy Telnet拒绝服务攻击,Bluecoat,CVE-2005-3654,CNNVD-200512-733,NA,2017-06-30,2019-04-28,
Medium,39610,MySQL COM_TABLE_DUMP 函数栈缓冲区溢出,Mysql,CVE-2006-1518,CNNVD-200605-101,NA,2017-06-30,2019-04-28,
Medium,75610,VideoLAN VLC媒体播放器SWF代码执行漏洞,NA,NA,NA,NA,2017-06-30,2019-04-28,
Medium,75420,NetIQ Novell权限管理系统modifyAccounts策略绕过漏洞,NA,NA,NA,NA,2017-06-30,2019-04-28,
Medium,49930,后门软件：Amitis,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49970,恶意软件Backdoor.Win32.Gbot.05a9,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,50030,后门软件：Inv4S10N,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,60010,Ultimate Fun Book远程文件包含漏洞,Ultimate fun book,CVE-2007-1059,CNNVD-200702-391,NA,2017-08-01,2019-04-28,
Medium,74920,Trend Micro InterScan Messaging安全套件跨站脚本漏洞,Trendmicro,"CVE-2012-2995,CVE-2012-2996","CNNVD-201209-364,CNNVD-201209-365",NA,2017-08-01,2019-04-28,
Medium,74180,Asterisk SIP Channel Driver拒绝服务漏洞,Asterisk,CVE-2008-0095,CNNVD-200801-069,NA,2017-08-01,2019-04-28,
Medium,64470,木马：Trojan.MSIL.Phamtiga.A,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,64490,Botnet：Trojan.Win32.Dishigy.D,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48180,蠕虫：Email-Worm.Win32.Bagle.fk.11b2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48400,木马：Psw.delf.wg,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48420,蠕虫：Email.Salga.a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48440,木马：Win32.Agent.afei,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48470,木马：Agent.bula,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48510,蠕虫：Email.anker.a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,42551,Mozilla Multiple产品存在多个头字段漏洞,Mozilla,CVE-2011-3000,CNNVD-201109-609,MFSA 2011-39,2017-08-01,2019-04-28,
Medium,48670,蠕虫：Win32.VBNA.b.7d3e,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48680,蠕虫：Win32.Downloader.qd.a3f2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48690,蠕虫：Win32.AutoRun.axfd.a4c9,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48710,蠕虫：Worm.Win32.Koobface.foj.bee4,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48800,蠕虫：Worm.Win32.VBNA.b.2f6a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48810,蠕虫：Worm.Win32.AutoRun.eio.3eb8,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48890,蠕虫：N-W.Win32.Koobface.brr.2a38,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48930,蠕虫：Win32.AutoRun.cchs.0e34,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48940,蠕虫：Email-Worm.Win32.Runouce.b,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48950,蠕虫：P2P-Worm.Win32.Palevo.bhnc,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49000,蠕虫：Worm.Autorun.anx,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49030,蠕虫：Email-Worm.Mydoom.a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49031,蠕虫：Email-Worm.Mydoom.a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49050,蠕虫：Worm.Viking.fu,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49060,蠕虫：viking.kt.vir,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49090,蠕虫：Worm.Delf.el,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49110,蠕虫：IM-Worm.Win32.Yahos.nj.06c9,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49120,蠕虫：P2P-Worm.Win32.Palevo.lrs,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,49150,蠕虫：Win32.Fujack.cc.2cd2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,39260,Microsoft Distributed Transaction Controller TIP拒绝服务漏洞,Microsoft,CVE-2005-1979,CNNVD-200510-072,NA,2017-08-01,2019-04-28,
Medium,51490,发现Backdoor.Sdbot.0e78通信流量,NA,NA,NA,NA,2017-06-30,2019-04-28,
Medium,53160,Cisco Linksys PlayerPT控件缓冲区溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,53210,FreeFloat FTP服务器缓冲区溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,53020,Oracle Hyperion Strategic Finance Client堆溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,53040,Dell Webcam Software CrazyTalk4Native.dll栈溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,53050,Viscom Software Image Viewer缓冲区溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48100,蠕虫：Worm.Win32.AutoIt.tb.0b11,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47910,木马：ADWARE.Zugo.B.52.7533,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47920,木马：TR.BHO.Zwangi.e3e2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47940,蠕虫：N-W.Win32.Koobface.hih.620f,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47950,蠕虫：P-W.Win32.Palevo.boje.6c0c,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47970,蠕虫：Win32.Downloader.awh.8de4,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47990,蠕虫：P2P-Worm.Win32.Palevo.ayal.00d2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48000,蠕虫：N-W.Win32.Koobface.bjr.2eac,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,48010,蠕虫：Win32.AutoRun.bltb.e882,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47400,蠕虫：Win32.Downloader.qd,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47410,蠕虫：Net.Fujack.cr,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47420,蠕虫：Koobface.BA.709b,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47510,蠕虫：Win32.Badday.A.337c,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47560,蠕虫：T-Downloader.IstBar.gs.43df,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47670,蠕虫：T-D.Win32.VB.acda.528a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47680,木马：Win32.VB.msn.6952,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47710,蠕虫：T-D.Win32.FraudLoad.ybiy.9c27,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47720,木马：Win32.Looked.BK.a7fe,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47730,木马：Packed.Win32.Krap.ic.a8ca,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47460,蠕虫：Win32.Mytob.HB.c995,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47830,木马：T-Dr.Win32.AutoIt.gt.b324,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47840,蠕虫：E-W.Win32.Zhelatin.ach.3096,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,47860,木马：W32.Induc.A.1ae4,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,43050,LEADTOOLS Raster Twain LtocxTwainu.dll缓冲区溢出漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,39720,Trend Micro OfficeScan Atxconsole ActiveX控件格式化字符串漏洞,Trend micro,CVE-2006-5157,CNNVD-200610-061,NA,2017-08-01,2019-04-28,
Medium,43160,微软Windows超大图像调整大小拒绝服务漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,43470,Citrix Presentation Server ICA客户端缓冲区溢出漏洞,NA,NA,NA,CTX111827,2017-08-01,2019-04-28,
Medium,43260,Oracle Single-Sign-On漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,43290,多家厂商AntiVirus扩展ASCII文件名扫描绕过漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,43310,MySQL Login Handshake信息泄露漏洞,Mysql,CVE-2006-1516,CNNVD-200605-109,NA,2017-08-01,2019-04-28,
Medium,44110,Novell iPrint远程文件删除,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,44160,SAP GUI SAPBExCommonResources控件命令执行漏洞,NA,NA,NA,1407285,2017-08-01,2019-04-28,
Medium,44370,Broadwin WebAccess客户端Bwocxrun控件格式化字符串漏洞,NA,NA,NA,NA,2017-08-01,2019-04-28,
Medium,39640,Mozilla Firefox crypto.signText函数缓冲区溢出漏洞,Mozilla,CVE-2006-2778,CNNVD-200606-068,NA,2017-08-01,2019-04-28,
Medium,39260,Microsoft Distributed Transaction Controller TIP拒绝服务漏洞,Microsoft,CVE-2005-1979,CNNVD-200510-072,NA,2017-08-01,2019-04-28,
Medium,74920,Trend Micro InterScan Messaging安全套件跨站脚本漏洞,Trendmicro,"CVE-2012-2995,CVE-2012-2996","CNNVD-201209-364,CNNVD-201209-365",NA,2017-08-01,2019-04-28,
Medium,74180,Asterisk SIP Channel Driver拒绝服务漏洞,Asterisk,CVE-2008-0095,CNNVD-200801-069,NA,2017-08-01,2019-04-28,
Low,47620,木马：Win32.FrauDrop.bso.46b2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47630,木马：Win32.HotBar.dh.313f,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47640,木马：NSIS.Adload.e.355a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47430,蠕虫：Win32.Koobface.cmj.801c,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,46170,Trojan：Win32.Fareit,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47150,蠕虫：Win32.AutoRun.cxy,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47160,蠕虫：Win32.AutoRun.amy,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47310,蠕虫：Delf-41,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47040,木马：Win32.AutoRun.bis,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,46930,蠕虫：Win32.Ailis,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47000,蠕虫：Win32.AutoRun.ciu,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47080,蠕虫：Win32.Wogue.b,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47620,木马：Win32.FrauDrop.bso.46b2,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47630,木马：Win32.HotBar.dh.313f,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47640,木马：NSIS.Adload.e.355a,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,47430,蠕虫：Win32.Koobface.cmj.801c,NA,NA,NA,NA,2017-08-01,2019-04-28,
Low,61030,Apache Tomcat WebDAV远程信息泄露漏洞,Apache,CVE-2007-5461,CNNVD-200710-294,NA,2017-08-01,2019-04-28,
Low,55980,Oracle Reports 服务器任意文件泄露漏洞,Oracle,CVE-2005-2378,CNNVD-200507-250,NA,2019-04-28,2019-04-28,
High,6111106,XML外部实体攻击 - 访问敏感系统文件,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6101804,SQL注入 - MSSQL (2),NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6100200,"SQL注入变形躲避 4 - 特征字符：""-- \n"" 或者 ""# \n""",NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6100201,"SQL注入变形躲避 4 - 特征字符：""-- \n"" 或者 ""# \n""",NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6100202,"SQL注入变形躲避 4 - 特征字符：""-- \n"" 或者 ""# \n""",NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6100203,"SQL注入变形躲避 4 - 特征字符：""-- \n"" 或者 ""# \n""",NA,NA,NA,NA,2019-04-28,2019-04-28,
High,6100204,"SQL注入变形躲避 4 - 特征字符：""-- \n"" 或者 ""# \n""",NA,NA,NA,NA,2019-04-28,2019-04-28,
High,436450,Microsoft Windows Kernel CVE-2015-2549内存损坏漏洞,Microsoft,CVE-2015-2549,CNNVD-201510-157,MS15-111,2019-04-28,2019-04-28,
High,436460,Microsoft Windows Kernel CVE-2015-2550本地提权漏洞,Microsoft,CVE-2015-2550,CNNVD-201510-158,MS15-111,2019-04-28,2019-04-28,
High,437420,微软Office CVE-2015-2555内存损坏漏洞,Microsoft,CVE-2015-2555,CNNVD-201510-162,MS15-110,2019-04-28,2019-04-28,
High,437430,微软Office CVE-2015-2557内存损坏漏洞,Microsoft,CVE-2015-2557,CNNVD-201510-164,MS15-110,2019-04-28,2019-04-28,
High,444760,Adobe Flash Player CVE-2015-3129释放后重用漏洞,Adobe,CVE-2015-3129,CNNVD-201507-280,APSB15-16,2019-04-28,2019-04-28,
High,441250,Linux 内核 CVE-2017-16995 本地权限提升漏洞,"Debian,Linux",CVE-2017-16995,CNNVD-201711-1178,NA,2019-04-28,2019-04-28,
High,431070,微软Office Word应用程序 Formula Length 堆栈损坏漏洞,Microsoft,CVE-2016-0054,CNNVD-201602-191,MS16-015,2019-04-28,2019-04-28,
High,431080,微软Office Powerpoint应用程序Shape对象空指针解引用漏洞,Microsoft,CVE-2016-0055,CNNVD-201602-192,MS16-015,2019-04-28,2019-04-28,
High,431090,微软Office Powerpoint应用程序 Shape对象空指针解引用漏洞,Microsoft,CVE-2016-0056,CNNVD-201602-193,MS16-015,2019-04-28,2019-04-28,
High,463830,Plixer Scrutinizer默认MySQL凭据登录漏洞,Sonicwall,CVE-2012-3951,CNNVD-201207-598,NA,2019-04-28,2019-04-28,
High,463840,Microsoft Windows OpenType Font OTF Driver CVE-2012-2556 远程代码执行漏洞,Microsoft,CVE-2012-2556,CNNVD-201212-149,NA,2019-04-28,2019-04-28,
High,465430,IBM Lotus Notes 缓冲区溢出漏洞,Ibm,CVE-2007-6593,CNNVD-200712-352,NA,2019-04-28,2019-04-28,
High,478430,JQuery JS脚本注入攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,478431,JQuery JS脚本注入攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,478230,NUUO NVRMini CVE-2018-15716命令注入漏洞,Nuuo,CVE-2018-15716,CNNVD-201812-004,NA,2019-04-28,2019-04-28,
High,477620,powershell隐藏下载文件攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,449240,McAfee Virus Scan Enterprise CVE-2016-8020远程代码执行漏洞,Mcafee,CVE-2016-8020,CNNVD-201612-312,NA,2019-04-28,2019-04-28,
High,6106301,HTTP Multipart文件上传 - ASP/ASP.NET脚本,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,417520,Microsoft Windows图形组件CVE-2017-11762代码执行漏洞,Microsoft,CVE-2017-11762,CNNVD-201710-198,NA,2019-04-28,2019-04-28,
High,417530,Microsoft Internet Explorer和Edge CVE-2017-11791信息泄露漏洞,Microsoft,CVE-2017-11791,CNNVD-201711-584,NA,2019-04-28,2019-04-28,
High,417320,Microsoft Windows Kernel CVE-2017-0245信息泄露漏洞,Microsoft,CVE-2017-0245,CNNVD-201705-595,NA,2019-04-28,2019-04-28,
High,417330,Microsoft Windows Kernel CVE-2017-0258信息泄露漏洞,Microsoft,CVE-2017-0258,CNNVD-201705-606,NA,2019-04-28,2019-04-28,
High,417340,Microsoft Windows Kernel CVE-2017-0259信息泄露漏洞,Microsoft,CVE-2017-0259,CNNVD-201705-600,NA,2019-04-28,2019-04-28,
High,417350,Microsoft Office CVE-2017-0261内存损坏漏洞,Microsoft,CVE-2017-0261,CNNVD-201705-518,NA,2019-04-28,2019-04-28,
High,417360,Microsoft Windows Kernel CVE-2017-0263权限提升漏洞,Microsoft,CVE-2017-0263,CNNVD-201705-523,NA,2019-04-28,2019-04-28,
High,417270,Microsoft Windows COM CVE-2017-0214权限提升漏洞,Microsoft,CVE-2017-0214,CNNVD-201705-602,NA,2019-04-28,2019-04-28,
High,417280,Microsoft Windows Device Guard CVE-2017-0215本地安全绕过漏洞,Microsoft,CVE-2017-0215,CNNVD-201706-517,NA,2019-04-28,2019-04-28,
High,422111,Adobe Flash Player CVE-2015-0346远程代码执行漏洞,"Adobe,Redhat,Opensuse,Suse",CVE-2015-0346,CNNVD-201504-232,APSB15-06,2019-04-28,2019-04-28,
High,469990,Microsoft Windows CVE-2009-3678远程代码执行漏洞,Microsoft,CVE-2009-3678,CNNVD-201005-216,NA,2019-04-28,2019-04-28,
High,470010,Adobe Reader CVE-2010-0192拒绝服务漏洞,Adobe,CVE-2010-0192,CNNVD-201004-245,NA,2019-04-28,2019-04-28,
High,470020,Adobe Reader CVE-2010-0194远程代码执行漏洞,Adobe,CVE-2010-0194,CNNVD-201004-247,NA,2019-04-28,2019-04-28,
High,455930,Adobe Acrobat and Reader CVE-2014-9165 释放后重利用漏洞,Adobe,CVE-2014-9165,CNNVD-201412-242,APSB14-28,2019-04-28,2019-04-28,
High,437650,Adobe Reader和Acrobat CVE-2016-0943内存损坏漏洞,Adobe,CVE-2016-0943,CNNVD-201601-243,APSB16-02,2019-04-28,2019-04-28,
High,441250,Linux 内核 CVE-2017-16995 本地权限提升漏洞,"Debian,Linux",CVE-2017-16995,CNNVD-201711-1178,NA,2019-04-28,2019-04-28,
High,446730,Adobe Reader和Acrobat CVE-2015-4438 JavaScript API执行安全绕过漏洞,Adobe,CVE-2015-4438,CNNVD-201507-432,APSB15-15,2019-04-28,2019-04-28,
High,446740,Adobe Reader和Acrobat CVE-2015-4441 JavaScript API执行安全绕过漏洞,Adobe,CVE-2015-4441,CNNVD-201507-433,APSB15-15,2019-04-28,2019-04-28,
High,446700,Adobe Reader和Acrobat CVE-2015-4435 JavaScript API执行安全绕过漏洞,Adobe,CVE-2015-4435,CNNVD-201507-431,APSB15-15,2019-04-28,2019-04-28,
High,446850,Adobe Acrobat和Reader CVE-2015-5085 JavaScript API安全绕过漏洞,Adobe,CVE-2015-5085,CNNVD-201507-444,APSB15-15,2019-04-28,2019-04-28,
High,446860,Adobe Acrobat和Reader CVE-2015-5086 JavaScript API安全绕过漏洞,Adobe,CVE-2015-5086,CNNVD-201507-445,APSB15-15,2019-04-28,2019-04-28,
High,437550,Adobe Reader和Acrobat CVE-2016-0932内存损坏漏洞,Adobe,CVE-2016-0932,CNNVD-201601-201,APSB16-02,2019-04-28,2019-04-28,
High,432460,Microsoft Windows OpenType字体处理远程代码执行漏洞,Microsoft,CVE-2015-2459,CNNVD-201508-146,MS15-080,2019-04-28,2019-04-28,
High,432420,Microsoft Windows TrueType字体处理远程代码执行漏洞,NA,CVE-2015-2455,CNNVD-201508-140,MS15-080,2019-04-28,2019-04-28,
High,431230,微软Excel CVE-2015-2376内存损坏漏洞,Microsoft,CVE-2015-2376,CNNVD-201507-381,MS15-070,2019-04-28,2019-04-28,
High,431240,微软Excel CVE-2015-2377内存损坏漏洞,Microsoft,CVE-2015-2377,CNNVD-201507-382,MS15-070,2019-04-28,2019-04-28,
High,431420,微软Word CVE-2015-2380内存损坏漏洞,Microsoft,CVE-2015-2380,CNNVD-201507-385,MS15-070,2019-04-28,2019-04-28,
High,432230,微软Windows OpenType字体处理远程代码执行漏洞,Microsoft,CVE-2015-2432,CNNVD-201508-149,MS15-080,2019-04-28,2019-04-28,
High,424550,DataTaker CVE-2017-11165信息泄露漏洞,Datataker,CVE-2017-11165,CNNVD-201707-369,NA,2019-04-28,2019-04-28,
High,422111,Adobe Flash Player CVE-2015-0346远程代码执行漏洞,"Adobe,Redhat,Opensuse,Suse",CVE-2015-0346,CNNVD-201504-232,APSB15-06,2019-04-28,2019-04-28,
High,417660,Microsoft Office Word CVE-2017-11854内存损坏漏洞,Microsoft,CVE-2017-11854,CNNVD-201711-524,NA,2019-04-28,2019-04-28,
High,417710,Microsoft Office Excel CVE-2017-11878内存损坏漏洞,Microsoft,CVE-2017-11878,CNNVD-201711-510,NA,2019-04-28,2019-04-28,
High,6111106,XML外部实体攻击 - 访问敏感系统文件,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,468250,Sony SmartTV远程代码执行漏洞,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,469870,Adobe Acrobat CVE-2010-3620远程代码执行漏洞,Adobe,CVE-2010-3620,CNNVD-201010-047,NA,2019-04-28,2019-04-28,
High,478430,JQuery JS脚本注入攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,478431,JQuery JS脚本注入攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,478230,NUUO NVRMini CVE-2018-15716命令注入漏洞,Nuuo,CVE-2018-15716,CNNVD-201812-004,NA,2019-04-28,2019-04-28,
High,477620,powershell隐藏下载文件攻击,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,443870,Adobe Flash Player和AIR CVE-2015-3078内存损坏漏洞,Adobe,CVE-2015-3078,CNNVD-201505-191,APSB15-09,2019-04-28,2019-04-28,
High,443551,Nagios XI helpedit.php CVE-2018-8734 SQL注入漏洞,Nagios,CVE-2018-8734,CNNVD-201804-775,NA,2019-04-28,2019-04-28,
High,464220,Win.Trojan.Joanap出站连接,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,464221,Win.Trojan.Joanap出站连接,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,433440,Microsoft Windows OpenType字体处理远程代码执行漏洞,Microsoft,CVE-2015-2461,CNNVD-201508-145,MS15-080,2019-04-28,2019-04-28,
High,433490,微软Office CVE-2015-2467内存损坏漏洞,Microsoft,CVE-2015-2467,CNNVD-201508-148,MS15-081,2019-04-28,2019-04-28,
High,433500,微软Office CVE-2015-2468内存损坏漏洞,Microsoft,CVE-2015-2468,CNNVD-201508-147,MS15-081,2019-04-28,2019-04-28,
High,433820,微软Office CVE-2015-2469内存损坏漏洞,Microsoft,CVE-2015-2469,CNNVD-201508-134,MS15-081,2019-04-28,2019-04-28,
High,433830,微软Office整数下溢远程代码执行漏洞,Microsoft,CVE-2015-2470,CNNVD-201508-137,MS15-081,2019-04-28,2019-04-28,
High,423210,Kaseya VSA Uploader.aspx PathData 目录遍历漏洞,NA,CVE-2015-6922,CNNVD-201509-505,NA,2019-04-28,2019-04-28,
High,423150,Hangul Word Processor CVE-2015-6585类型混淆漏洞,Hancom,CVE-2015-6585,CNNVD-201509-268,NA,2019-04-28,2019-04-28,
High,418160,Adobe Flash Player CVE-2017-3077内存损坏漏洞,Adobe,CVE-2017-3077,CNNVD-201706-684,APSB17-17,2019-04-28,2019-04-28,
High,418170,Adobe Flash Player CVE-2017-3085信息泄露漏洞,Adobe,CVE-2017-3085,CNNVD-201708-559,APSB17-17,2019-04-28,2019-04-28,
High,418130,Adobe Acrobat和Reader CVE-2017-3052信息泄露漏洞,Adobe,CVE-2017-3052,CNNVD-201704-638,APSB17-11,2019-04-28,2019-04-28,
High,418140,Adobe Acrobat和Reader CVE-2017-3053信息泄露漏洞,Adobe,CVE-2017-3053,CNNVD-201704-637,APSB17-11,2019-04-28,2019-04-28,
High,418480,QNAP QTS CVE-2017-6361命令注入漏洞,Qnap,CVE-2017-6361,CNNVD-201702-940,NA,2019-04-28,2019-04-28,
High,418650,Linux NFS CVE-2017-7895信息泄露漏洞,Linux,CVE-2017-7895,CNNVD-201705-107,NA,2019-04-28,2019-04-28,
High,418610,Schneider Electric Modicon TM221CE16R CVE-2017-7575信息泄露,Schneider-electric,CVE-2017-7575,CNNVD-201704-272,NA,2019-04-28,2019-04-28,
High,449240,McAfee Virus Scan Enterprise CVE-2016-8020远程代码执行漏洞,Mcafee,CVE-2016-8020,CNNVD-201612-312,NA,2019-04-28,2019-04-28,
High,6106301,HTTP Multipart文件上传 - ASP/ASP.NET脚本,NA,NA,NA,NA,2019-04-28,2019-04-28,
High,431070,微软Office Word应用程序 Formula Length 堆栈损坏漏洞,Microsoft,CVE-2016-0054,CNNVD-201602-191,MS16-015,2019-04-28,2019-04-28,
High,431080,微软Office Powerpoint应用程序Shape对象空指针解引用漏洞,Microsoft,CVE-2016-0055,CNNVD-201602-192,MS16-015,2019-04-28,2019-04-28,
High,431090,微软Office Powerpoint应用程序 Shape对象空指针解引用漏洞,Microsoft,CVE-2016-0056,CNNVD-201602-193,MS16-015,2019-04-28,2019-04-28,
High,436450,Microsoft Windows Kernel CVE-2015-2549内存损坏漏洞,Microsoft,CVE-2015-2549,CNNVD-201510-157,MS15-111,2019-04-28,2019-04-28,
High,436460,Microsoft Windows Kernel CVE-2015-2550本地提权漏洞,Microsoft,CVE-2015-2550,CNNVD-201510-158,MS15-111,2019-04-28,2019-04-28,
High,446850,Adobe Acrobat和Reader CVE-2015-5085 JavaScript API安全绕过漏洞,Adobe,CVE-2015-5085,CNNVD-201507-444,APSB15-15,2019-04-28,2019-04-28,
High,446860,Adobe Acrobat和Reader CVE-2015-5086 JavaScript API安全绕过漏洞,Adobe,CVE-2015-5086,CNNVD-201507-445,APSB15-15,2019-04-28,2019-04-28,
High,446900,Adobe Reader和Acrobat CVE-2015-5090 Secur32安全绕过漏洞,Adobe,CVE-2015-5090,CNNVD-201507-449,APSB15-15,2019-04-28,2019-04-28,
High,446910,Adobe Acrobat和Reader CVE-2015-5093缓冲区溢出漏洞,Adobe,CVE-2015-5093,CNNVD-201507-452,APSB15-15,2019-04-28,2019-04-28,
High,465430,IBM Lotus Notes 缓冲区溢出漏洞,Ibm,CVE-2007-6593,CNNVD-200712-352,NA,2019-04-28,2019-04-28,
